Model,Status,Additional_Description,Description,Location_ID,Price,Current can sell Qty,Confirmed,Estimated?,Product Origin Code,Weight,CBF,Master Pack,Catalog_Page
954LPKA-3EK,DS,,"(3/3) EK RL & SL, L/PROFILE",HMLG,25.06(Unit Price),0,,,CSCV,45.38,2.45,1,
956SL.FINIAL,DS,,,HMLG,,0,,,,0,0,1,
957-12C,DS,,"BOOKCASE, CENTER PIECE, K/D",HMLG,,0,,,CJXS,133.95,10.3,1,
957-12L,DS,,"BOOKCASE, LEFT UNIT, K/D",HMLG,,0,,,CJXS,135.05,10.2,1,
957-12R,DS,,"eOOKCASE, RIGHT UNIT, K/D",HMLG,,0,,,CJXS,135.05,10.2,1,
9594BRW-1,DS,,"CHAIR, BROWN 100% POLYESTER",HMLG,89.00(Promotional Price),0,,,CGGI,0,12.98,1,SNEW
9594BRW-2,DS,,"LOVE SEAT, BROWN 100% POLYESTER",HMLG,139.00(Promotional Price),0,,,CGGI,0,20.4,1,SNEW
9594BRW-3,DS,,"SOFA, BROWN 100% POLYESTER",HMLG,159.00(Promotional Price),0,,,CGGI,0,27.46,1,SNEW
9594GRY-1,DS,,"CHAIR, GRAY 100% POLYESTER",HMLG,89.00(Promotional Price),0,,,CGGI,0,12.98,1,SNEW
9594GRY-2,DS,,"LOVE SEAT, GRAY 100% POLYESTER",HMLG,139.00(Promotional Price),0,,,CGGI,0,20.4,1,SNEW
9594GRY-3,DS,,"SOFA, GRAY 100% POLYESTER",HMLG,159.00(Promotional Price),0,,,CGGI,0,27.46,1,SNEW
9601-L,DS,,"(1/2) LSF 2-SEATER,IVRY BNDD MT",HMLG,314.88(Unit Price),0,,,CGZH,107.8,47.7,1,
9601-R,DS,,"(2/2) RSF CHAISE,IVRY BNDED MTC",HMLG,314.12(Unit Price),0,,,CGZH,107.8,52.4,1,
9602-1,DS,,"CHAIR, CHOC CHAMPION & PU      R8",HMLG,,0,,,CGHA,66,18.5,1,
9602-2,DS,,"LOVE SEAT, CHOC CHAMPION & PU  R8",HMLG,,0,,,CGHA,99,29,1,
9603BLK-1,DS,,CHAIR,HMLG,205.00(Promotional Price),0,,,CGLO,92.4,30.2,1,XS-114
9603BLK-2,DS,,LOVE SEAT,HMLG,289.00(Promotional Price),0,,,CGLO,125.4,43.7998,1,XS-114
9603BLK-3,DS,,SOFA,HMLG,309.00(Promotional Price),1,,,CGLO,147.4,53.7,1,XS-114
9603WHT-1,DS,,CHAIR,HMLG,205.00(Promotional Price),0,,,CGLO,92.4,30.2,1,XS-113
9603WHT-3,DS,TBDS,SOFA,HMLG,259.00(Promotional Price),0,,,CDLO;CGLO,147.4,53.7,1,XS-113
9604BLK-2,DS,,"LS, D. RCLNR, BLK BND LTHR MTCHr8",HMLG,,0,,,CPZY,132,37,1,
9604BLK-3,DS,,"SOFA, D.RCLNR, BLK BND LTHR MTCr8",HMLG,,0,,,CPZY,154,0,1,
9604RED-1,DS,,"GLIDER RLNR CHAIR, BND LTHR MTC",HMLG,219.00(Unit Price),0,,,CPZY,99,24,1,
9604RED-2,DS,,"LS, D. RCLNR, RED BND LTHR MTCH",HMLG,319.00(Unit Price),0,,,CPZY,132,37,1,
9604RED-3,DS,,"SOFA, D.RCLNR, RED BND LTHR MTC",HMLG,339.00(Unit Price),0,,,CPZY,154,50,1,
9605-C,DS,,(3/3) CORNER SEAT,HMLG,154.06(Promotional Price),1,,,CGDC,70.4,31,1,XXS-38
9606AH-WD,DS,,(4/6) WEDGE WITH RECEPTACLES & DRAWER,HMLG,265.04(Promotional Price),0,,,CGOP,74.8,43.9,1,XS-26
9607DG-1,DS,,"CHAIR, D.GREY PLYTR & PVC,1PLLW",HMLG,179.00(Unit Price),0,,,CGKY,53.9,17.6,1,
9607DG-3,DS,,"ARMLESS SOFA, D.GREY PLYTR&PVC",HMLG,239.00(Unit Price),0,,,CGKY,107.8,37,1,
9607DG-5,DS,,"CHAISE, D.GREY POLY & PVC, 1PLW",HMLG,220.00(Unit Price),0,,,CGKY,71.5,29.3,1,
9608-CN,DS,,(3/5) CONSOLE,HMLG,72.03(Promotional Price),0,,,CGYX,44,7.1,1,XS-32
9608-CR,DS,,(2/5) CORNER SEAT,HMLG,195.05(Promotional Price),0,,,CGYX,112.2,37.6,1,XS-32
9608-RC,DS,,(5/5) RIGHT SIDE RECLINING CHAISE,HMLG,259.04(Promotional Price),0,,,CGYX,149.6,41.3,1,XS-32
9611BRW-3,DS,,"SOFA, D.RCLNR, BRW BND LTHR MTC",HMLG,,0,,,CGHG,176,51.3,1,
9613-3,DS,,"SOFA, 4 PILLOWS, CHAMPION MCFBR",HMLG,,0,,,CGLO,125.4,49.4,1,
9615-4,DS,,OTTOMAN,HMLG,125.00(Unit Price),0,,,CGZN,37.4,10.5,1,XXS-66
9615-R,DS,,(2/2) RIGHT SIDE CHAISE,HMLG,195.12(Unit Price),0,,,CGZN,52.8,19.5,1,XXS-66
9616BRW-1,DS,,"CHAIR, SHOW-WOOD",HMLG,175.00(Promotional Price),9,8 11/07/2018,"6 01/07/2019
8 12/05/2018
9 12/19/2018",CPSJ,83.6,23.7,1,S-90
9616BRW-2,DS,,"LOVE SEAT, DRK BRW BONDED LTHR MATCH",HMLG,259.00(Promotional Price),0,24 11/07/2018,"16 01/07/2019
24 12/05/2018
18 12/19/2018",CPSJ,114.4,36,1,S-90
9616BRW-3,DS,,"SOFA, DRK BRW BONDED LTHR MATCH",HMLG,279.00(Promotional Price),0,27 11/07/2018,"34 01/07/2019
27 12/05/2018
31 12/19/2018",CPSJ,149.6,49,1,S-90
9616CN-1,DS,,"CHAIR, CHOCOLATE CHENILLE",HMLG,99.00(Promotional Price),0,,,CPSJ,90.2,23.7184,1,XS-70
9616CN-2,DS,,LOVE SEAT,HMLG,209.00(Promotional Price),0,,,CPSJ,123.2,36.04,1,XS-70
9616CN-3,DS,,SOFA,HMLG,209.00(Promotional Price),0,,,CPSJ,158.4,49.01,1,XS-70
9617WHT-L,DS,,"(1/2) LSF LOVE SEAT, 2 PILLOWS",HMLG,314.88(Unit Price),0,,,CGYO,107.8,39,1,
9617WHT-R,DS,,"(2/2) RSF CHAISE, 1 PILLOW, WHT",HMLG,314.12(Unit Price),0,,,CGYO,125.4,46.6,1,
9618-1,DS,,"GLIDER RCLNR CHAIR, BOMBER JACKETR6",HMLG,,0,,,CGZN,107.8,30,1,
9618-2,DS,,"D. RCLNR LOVE SEAT, BMBER-JCKETR6",HMLG,,0,,,CGZN,162.8,49.8,1,
9618-3,DS,,"D. RCLNR SOFA, BOMBER JACKET   R6",HMLG,,0,,,CGZN,184.8,67.1,1,
9619DB-1,DS,,"CHAIR, CHOCOLATE 100% POLYESTER",HMLG,129.00(Promotional Price),0,,,CPSJ,67.76,21.42,1,XS-132
9619DB-2,DS,,"LOVE SEAT, CHOC FABRIC 100% PLYESTER",HMLG,179.00(Promotional Price),0,,,CPSJ,88.22,32.22,1,XS-132
9619DB-3,DS,,"SOFA, CHOC FABRIC 100% PLYESTER",HMLG,199.00(Promotional Price),0,,,CPSJ,113.52,41.22,1,XS-132
9623-AC,DS,,(2/5) ARMLESS CHAIR,HMLG,140.00(Unit Price),0,,,CGKY,59.4,20,1,
9623-CN,DS,,(4/5) CONSOLE W/SPEAKERS,HMLG,230.04(Unit Price),0,,,CGKY,48.4,16,1,
9623-CR,DS,,"(3/5) CORNER, WHT BONDED LTHR",HMLG,200.04(Unit Price),0,,,CGKY,70.4,30,1,
9623-LCPW,DS,,"(1/5) PWR LSF RCLNR CHAIR, WHT",HMLG,294.88(Unit Price),0,,,CGKY,101.2,37,1,
9623-RCPW,DS,,"(5/5) PWR RSF RCLNR CHAIR, WHT",HMLG,294.04(Unit Price),0,,,CGKY,101.2,37,1,
9624-L,DS,,"(1/2) LSF 2-SEATER, CHOC/WHT",HMLG,289.88(Unit Price),0,,,CGZH,116.6,41.8,1,
9624-R,DS,,"(2/2) RSF RND CHAISE,ALL BND LT",HMLG,289.12(Unit Price),0,,,CGZH,104.5,45.2,1,
9626-1,DS,,"GLDR RECLNG CHAIR, CHAMPION+PU",HMLG,219.00(Unit Price),0,,,CGHV,92.4,23.5,1,
9626-2,DS,,"DOUBLE RCLNG LOVE SEAT, CHPN+PU",HMLG,329.00(Unit Price),0,,,CGHV,162.8,37.8,1,
9626-3,DS,,"DOUBLE RCLNG SOFA, CHAMPION+PU",HMLG,359.00(Unit Price),0,,,CGHV,206.8,51.6,1,
9634-1PW,DS,,"PWR RCLNR CHAIR, TEXTURED MCFBR",HMLG,299.00(Unit Price),0,,,CJWS,105.6,21.4,1,
9634-2PW,DS,,"PWR DUAL RCLNR LOVE SEAT, MCFBR",HMLG,439.00(Unit Price),0,,,CJWS,129.8,33.8,1,
9634-3PW,DS,,"PWR DUAL RCLNR SOFA, TEXTR MCFB",HMLG,459.00(Unit Price),0,,,CJWS,151.8,46.2,1,
9635PM-1,DS,,"GLDR RCLNR CHAIR, POLISHED MCFBR r7",HMLG,219.00(Unit Price),0,,,CJWS,81.4,21,1,
9635PM-2,DS,,D.GLDR RCLNR L.SEAT W/CTR CNSL r7,HMLG,359.00(Unit Price),0,,,CJWS,136.4,42,1,
9635PM-3,DS,,"DUAL RCLNR SOFA, POLISHED MCFBR",HMLG,359.00(Unit Price),0,,,CJWS,171.6,46,1,
9635PM-C,DS,,"CORNER SEAT, POLISHED MCFBR",HMLG,190.00(Unit Price),0,,,CJWS,85.8,18,1,
9636DB-1,DS,,GLIDER RECLINING CHAIR,HMLG,245.00(Unit Price),0,,,CGOP,110,17,1,XXS-13
9636DB-3,DS,,DOUBLE RECLINING SOFA,HMLG,399.00(Unit Price),0,,,CGOP,195.8,37,1,XXS-13
9637BE-1,DS,,"CHAIR, LINEN                   R12",HMLG,,0,,,CGLO,55,12.8,1,
9637BE-2,DS,,"LOVE SEAT, LINEN               R12",HMLG,189.00(Unit Price),0,,,CGLO,85.8,22.8,1,
9637BE-3,DS,,"SOFA, BEIGE LINEN",HMLG,209.00(Unit Price),0,,,CGLO,110,27.3,1,
9638-3SC,DS,,"REVERSIBLE SOFA CHAISE, POLYSTR",HMLG,319.00(Unit Price),0,,,CGZH,147.4,43.7,1,
9639-2,DS,,LOVE SEAT,HMLG,175.00(Promotional Price),0,,,CPZY,94.6,26.2,1,XS-137
9639-3,DS,,SOFA,HMLG,195.00(Promotional Price),0,,,CPZY,193.6,36.2,1,XS-137
9644BE-1LT,DS,,POWER LIFT CHAIR,HMLG,279.00(Unit Price),0,,,CGZN,120.34,13.6,1,XXS-146
9647BLK-1,DS,,"CHAIR, ALL BNDD LTHR, 1PLW",HMLG,239.00(Unit Price),0,,,CGYO,132,28,1,
9647BLK-2,DS,,"LOVE SEAT, ALL BNDD LTHR, 2PLW",HMLG,319.00(Unit Price),0,,,CGYO,154,41.5,1,
9647BLK-3,DS,,"SOFA, ALL BNDD LTHR, 3PLW",HMLG,339.00(Unit Price),0,,,CGYO,176,55.5,1,
9666-1,DS,,RECLINING CHAIR,HMLG,205.00(Unit Price),0,,,CPJP,103.4,18,1,XXS-37
9666-2,DS,,DOUBLE RECLINING LOVE SEAT,HMLG,290.00(Unit Price),0,,,CPJP,160.6,27,1,XXS-37
9666-3,DS,,DOUBLE RECLINING SOFA,HMLG,309.00(Unit Price),0,,,CPJP,209,37,1,XXS-37
9668BLK-2PW,DS,,POWER DOUBLE RECLINING LOVE SEAT W/ CNTR CONSOLE,HMLG,439.00(Promotional Price),0,,,CPZY,182.6,38.9,1,XS-30
9668BLK-3PW,DS,,POWER DOUBLE RECLINING SOFA,HMLG,439.00(Promotional Price),0,,,CPZY,195.8,42.4,1,XS-30
9668BRW-1PW,DS,,POWER RECLINING CHAIR,HMLG,255.00(Promotional Price),0,,,CPZY,103.4,20.5,1,XS-29
9668BRW-2PW,DS,,POWER DOUBLE RECLINING LOVE SEAT W/ CNTR CONSOLE,HMLG,439.00(Promotional Price),0,,,CPZY,182.6,38.9,1,XS-29
9668BRW-3PW,DS,,POWER DOUBLE RECLINING SOFA,HMLG,439.00(Promotional Price),0,,,CPZY,195.8,42.4,1,XS-29
9668NSD-1,DS,,"GLIDER RECLNR CHAIR, SADDLE LTHR GEL MTCH",HMLG,205.00(Promotional Price),0,,,CPZY,99,20.5013,1,S-27
9668NSD-2,DS,,D. GLDR RECLINING LOVE SEAT W/CONSOLE,HMLG,339.00(Promotional Price),0,,,CPZY,176,38.9033,1,S-27
9668NSD-3,DS,,"D. RECLINING SOFA,LTHR GEL MATCH",HMLG,339.00(Promotional Price),0,,,CPZY,187,42.49,1,S-27
9669FCP-RL,DS,,RSF LS W/CONSOLE,HMLG,,0,,,CPZY,132,30.5,1,
9677-L,DS,,(1/2) LEFT SIDE CHAISE,HMLG,234.88(Promotional Price),0,,,CPZY,132,34.5,1,XXS-65
9677-R,DS,,(2/2) RIGHT SIDE 2-SEATER,HMLG,234.12(Promotional Price),0,,,CPZY,110,37.5,1,XXS-65
9679-1,DS,,CHAIR,HMLG,195.00(Unit Price),0,,,CJWS,85.8,19.3,1,XXS-98
9679-2,DS,,LOVE SEAT,HMLG,275.00(Unit Price),0,,,CJWS,103.4,29.4,1,XXS-98
9679-3,DS,,SOFA,HMLG,295.00(Unit Price),0,,,CJWS,127.6,39.6,1,XXS-98
9688GY-L,DS,,(1/2) LEFT SIDE 2-SEATER,HMLG,254.88(Promotional Price),0,,,CGOP,107.8,43,1,XS-134
9688TP-4,DS,,"OTTOMAN, TAUPE BONDED LTHR MTCH",HMLG,119.00(Unit Price),0,,,CGOP,50.6,19,1,
9688TP-L,DS,,"(1/2) LSF LS, TAUPE BND LTHR MT",HMLG,279.88(Unit Price),0,,,CGOP,107.8,43,1,
9688TP-R,DS,,"(2/2) RSF CHAISE, TPE BND LTR M",HMLG,269.12(Unit Price),0,,,CGOP,88,38,1,
970,DS,,"DINING TABLE, MEDIUM OAK!         X",HMLG,,0,,,O,156,13.6,1,
9700BE-1,DS,,"RCLNR CHR, BEIGE FABRIC",HMLG,179.00(Promotional Price),0,,,CPZY,0,18,1,
9700BE-1PW,DS,,"POWER RCLNR, BEIGE FABRIC",HMLG,229.00(Promotional Price),0,,,CPZY,0,18,1,
9700BE-2,DS,,D. RCLN LOVE SEAT,HMLG,259.00(Promotional Price),0,,,CPZY,0,27,1,
9700BE-2PW,DS,,POWER D. RCLN LOVE SEAT,HMLG,359.00(Promotional Price),0,,,CPZY,0,27,1,
9700BE-3,DS,,DOUBLE RECLINING SOFA,HMLG,279.00(Promotional Price),0,,,CPZY,0,38,1,
9700BE-3PW,DS,,POWER DOUBLE RECLINING SOFA,HMLG,379.00(Promotional Price),0,,,CPZY,0,38,1,
9700BLK-1AZ,DS,,"CHAIR, RCLNER, BLK, AMZ",HMLG,179.00(Promotional Price),0,,,CPZY,84.7,15.6,1,XS-45
9700BLK-1PW,DS,,POWER RECLINING CHAIR,HMLG,229.00(Promotional Price),0,,,CPZY,95.26,15.55,1,XS-45
9700BLK-2AZ,DS,,"LS, DUAL RCLNR, BLK, AMZ",HMLG,259.00(Promotional Price),0,,,CPZY,143.66,32.7,1,XS-45
9700BLK-C,DS,,CORNER SEAT,HMLG,175.00(Promotional Price),0,,,CPZY,72.38,30.67,1,XS-22
9700BRW-1AZ,DS,,"CHAIR, RCLNER, BRW, AMZ",HMLG,179.00(Promotional Price),0,,,CPZY,84.7,15.6,1,XS-46
9700BRW-3AZ,DS,,"SOFA, DUAL RCLNR, BLK, AMZ",HMLG,279.00(Promotional Price),0,,,CPZY,149.6,36.2,1,XS-46
9700BRW-3PW,DS,,POWER DOUBLE RECLINING SOFA,HMLG,379.00(Promotional Price),0,,,CPZY,193.82,36.23,1,XS-46
9700CH-1,DS,,"RCLNR CHR, CHOCOLATE FABRIC",HMLG,179.00(Promotional Price),0,,,CPZY,0,18,1,
9700CH-1PW,DS,,"POWER RCLNR, CHOCOLATE FABRIC",HMLG,229.00(Promotional Price),0,,,CPZY,0,18,1,
9700CH-2,DS,,D. RCLN LOVE SEAT,HMLG,259.00(Promotional Price),0,,,CPZY,0,27,1,
9700CH-2PW,DS,,POWER D. RCLN LOVE SEAT,HMLG,359.00(Promotional Price),0,,,CPZY,0,27,1,
9700CH-3,DS,,DOUBLE RECLINING SOFA,HMLG,279.00(Promotional Price),0,,,CPZY,0,38,1,
9700CH-3PW,DS,,POWER DOUBLE RECLINING SOFA,HMLG,379.00(Promotional Price),0,,,CPZY,0,38,1,
9700FCP-1PW,DS,,POWER RECLINING CHAIR,HMLG,229.00(Promotional Price),0,,,CPZY,95.26,15.55,1,XS-47
9700FCP-2AZ,DS,,"DOUBLE RECLINING LOVE SEAT, AMZ",HMLG,259.00(Promotional Price),0,,,CPZY,150.26,32.7,1,XS-47
9700FCP-2PW,DS,,POWER DOUBLE RECLINING LOVE SEAT,HMLG,359.00(Promotional Price),0,,,CPZY,162.36,26.51,1,XS-47
9700FCP-3PW,DS,,POWER DOUBLE RECLINING SOFA,HMLG,379.00(Promotional Price),0,,,CPZY,193.82,36.23,1,XS-47
9700GY-1,DS,,"RCLNR CHR, GREY FABRIC",HMLG,179.00(Promotional Price),0,,,CPZY,0,18,1,
9700GY-1PW,DS,,"POWER RCLNR, GREY FABRIC",HMLG,229.00(Promotional Price),0,,,CPZY,0,18,1,
9700GY-2,DS,,D. RCLN LOVE SEAT,HMLG,259.00(Promotional Price),0,,,CPZY,0,27,1,
9700GY-2PW,DS,,POWER D. RCLN LOVE SEAT,HMLG,359.00(Promotional Price),0,,,CPZY,0,27,1,
9700GY-3,DS,,DOUBLE RECLINING SOFA,HMLG,279.00(Promotional Price),0,,,CPZY,0,38,1,
9700GY-3PW,DS,,POWER DOUBLE RECLINING SOFA,HMLG,379.00(Promotional Price),0,,,CPZY,0,38,1,
9705BLK-1,DS,,"CHAIR, GLIDER RCLNR, BNDED LTHR",HMLG,,0,,,CPJP,99,14.4,1,
9705BLK-2,DS,,"LS, D.RCLNR, BONDED LTHR MATCH",HMLG,,0,,,CPJP,167.2,24.4,1,
9705BLK-3,DS,,"SOFA, D.RCLNR, BNDED LTHR MATCH",HMLG,,0,,,CPJP,193.6,33.3,1,
9705BRW-1,DS,,"CHAIR, GLIDER RCLNR, BNDED LTHRe5",HMLG,,0,,,CPJP,99,14.4,1,
9705BRW-3,DS,,"SOFA, D.RCLNR, BNDED LTHR MATCH",HMLG,,0,,,CPJP,193.6,33.3,1,
9705PM-2,DS,,"LS, D.RCLNR, BURGUNDY P. MCRFBRr10",HMLG,,0,,,CPJP,158.4,24.4,1,
9706-1,DS,,"CHAIR, MCRFBR + P/U",HMLG,,0,,,CGTO,64.52,17,1,
9706-3,DS,,"SOFA, MCRFBR + P/U, 2 PILLOWS",HMLG,,0,,,CGTO,110,33,1,
9707CF-1,DS,,"CHAIR, RECLINER, COFFEE MCRFBR e5",HMLG,,0,,,CGTO,99,15.6,1,
9707CF-2,DS,,"LOVE SEAT, DUAL RCLNR,COFE MCFB",HMLG,,0,,,CGTO,138.6,25.1,1,
9707CF-3,DS,,"SOFA, DUAL RCLNR, COFFEE MCRFBRe5",HMLG,,0,,,CGTO,173.8,34.8,1,
9708BJ-1,DS,,"CHAIR, SWIVL RCKR RCLNR, PALOMAR5",HMLG,229.00(Unit Price),0,,,CGCJ,118.8,24.7,1,
9708BJ-2,DS,,"LS, GLIDER RCLNR, PALOMINO MCFB",HMLG,359.00(Unit Price),0,,,CGCJ,187,38.9,1,
9708BJ-3,DS,,"SOFA, DUAL RECLINER, PALOMINO",HMLG,369.00(Unit Price),0,,,CGCJ,223.3,55.4,1,
9708CN-1,DS,,"CHAIR, SWIVL RCKR RCLNR, CHENILR12",HMLG,,0,,,CGCJ,118.81,24.7,1,
9708CN-2,DS,,"LS, GLIDER RECLINER, CHENILLE  R12",HMLG,175.00(Unit Price),0,,,CGCJ,187,38.9,1,
9708CN-3,DS,,"SOFA, DUAL RECLINER, CHENILLE  R12",HMLG,,0,,,CGCJ,223.3,55.4,1,
9708NF-1,DS,,"CHAIR, SWVL RCKR RCLNR, POLYSTRL14",HMLG,,0,,,CGCJ,118.8,24.7,1,
9708NF-2,DS,,"LS, GLDER RCLNR, 100% POLYESTER",HMLG,,0,,,CGCJ,187,38.9,1,
9708NF-3,DS,,"SOFA, D.RCLNR, 100% POLYESTER  L14",HMLG,,0,,,CGCJ,223.3,55.4,1,
9709CN-AC,DS,,ARMLESS CHAIR,HMLG,25.00(Promotional Price),0,,,CGKY,24.2,16.9,1,XS-129
9709FC-AC,DS,,"ARMLESS CHAIR, 100% POLYESTER  e5",HMLG,105.00(Unit Price),0,,,CGZH,24.2,16.9,1,
9709FC-CR,DS,,"CORNER W/1PC PILLOW, POLYESTER e5",HMLG,140.00(Unit Price),0,,,CGZH,57.2,21.2,1,
9709FC-OT,DS,,"OTTOMAN, 100% POLYESTER        e5",HMLG,65.00(Unit Price),0,,,CGZH,28.6,9.7,1,
9711-1,DS,,"CHAIR, RCKR RCLNR, D.BRW MCFB  E14",HMLG,,0,,,CGHG,91.5,16.1,1,
9711-2,DS,,"LOVE SEAT, D.RCLNR, D.BRW MCFB",HMLG,,0,,,CGHG,147.07,27.1,1,
9711-3,DS,,"SOFA, D.RCLNR, D.BRW MCFB",HMLG,,0,,,CGHG,171.38,36.7,1,
9712BE-3,DS,,"SOFA, RCLNR, BEIGE CHENILLE    T4",HMLG,,0,,,CGHG,200.1,42.3,1,
9712DB-1,DS,,"CHAIR, RCLNR, D. BRWN CHENILLE",HMLG,,0,,,CGHG,93.83,19.2,1,
9712DB-2,DS,,"LOVE SEAT, RCLNR, D. BRW CHNILE",HMLG,,0,,,CGHG,158.4,31.3,1,
9712DB-3,DS,,"SOFA, RCLNR, D. BRWN CHENILLE  T4",HMLG,,0,,,CGHG,200,42.3,1,
9713NF-1,DS,,"GLDR RCLNR CHAIR, 100% POLYESTER R12",HMLG,219.00(Unit Price),0,,,CGHG,93.48,20.9,1,
9713NF-2,DS,,"LS, DUAL RCLNR, CAMEL 100% POLYR12",HMLG,349.00(Unit Price),0,,,CGHG,161.82,34,1,
9713NF-3,DS,,"SOFA, DUAL RCLNR, 100% POLYESTRR12",HMLG,369.00(Unit Price),0,,,CGHG,190.7,45.6,1,
9713PM-1,DS,,"CHAIR, RCLNR, POLISHED MCRFBR  r5",HMLG,,0,,,CGHG,93.28,20.9,1,
9713PM-2,DS,,"LS, DOUBLE RCLNR, POLISHED MCFB",HMLG,,0,,,CGHG,161.48,34,1,
9713PM-3,DS,,"SOFA, DOUBLE RCLNR, POLSHD MCFBr5",HMLG,,0,,,CGHG,190.3,45.7,1,
9714-1,DS,,"CHAIR, RCLNR, BRW T.PLUSH MCFB",HMLG,,0,,,CGHG,86.46,21.6,1,
9714-2,DS,,"LS, D.RCLNR, BRW T.PLUSH MCFB",HMLG,,0,,,CGHG,151.8,34.7,1,
9714-3,DS,,"SOFA, D.RCLNR, BRW T.PLUSH MCFB",HMLG,,0,,,CGHG,192.28,43.2,1,
9715BR-1,DS,,"CHAIR, BROWN CHENILLE",HMLG,,0,,,CGEN,55,10.4,1,
9715BR-2,DS,,"LOVE SEAT, BROWN CHENILLE",HMLG,,0,,,CGEN,70.4,16.9,1,
9715BR-3,DS,,"SOFA, BROWN CHENILLE           R12",HMLG,,0,,,CGEN,90.2,22.9,1,
9715CH-1,DS,,"CHAIR, CHOCOLATE CHENILLE",HMLG,,0,,,CGEN,55,10.4,1,
9715CH-2,DS,,"LOVE SEAT, CHOCOLATE CHENILLE  L14",HMLG,,0,,,CGEN,70.4,16.9,1,
9715CH-3,DS,,"SOFA, CHOCOLATE CHENILLE",HMLG,,0,,,CGEN,90.2,22.9,1,
9715PU-2,DS,,LOVE SEAT,HMLG,155.00(Promotional Price),0,,,CDKY;CGKY,88,18.22,1,S-109
9715PU-3,DS,,SOFA,HMLG,175.00(Promotional Price),0,,,CDKY;CGKY,112.2,24.56,1,S-109
9716-1,DS,,"CHAIR, RECLINER, BEIGE CHENILLE",HMLG,,0,,,CGEN,77,15.8,1,
9716-2,DS,,"LS, D.RCLNR, CONSOLE, BGE CHNL L5",HMLG,,0,,,CGEN,165,31.1,1,
9716-3,DS,,"SOFA, D.RCLNR, C.HLDER, BG CHNL",HMLG,,0,,,CGEN,169.4,35.7,1,
9716-C,DS,,"CORNER, BEIGE CHENILLE         L5",HMLG,,0,,,CGEN,77,33.7,1,
9716DB-1,DS,,"CHAIR. RECLINER, D.BRW CHENILLEL14",HMLG,,0,,,CGEN,77,15.8,1,
9716DB-2,DS,,"LS, DUAL RCLNR, CONSOLE,BRW CHNL14",HMLG,,0,,,CGEN,165,31.1,1,
9716DB-3,DS,,"SOFA, D.RCLNR, C.HLDER,BRW CHNLL14",HMLG,,0,,,CGEN,169.4,35.7,1,
9716DB-C,DS,,"CORNER, D.BRW CHENILLE         L14",HMLG,,0,,,CGEN,77,33.7,1,
9717-1,DS,,"CHAIR, GLIDER RCLNR,BR CORDUROYL14",HMLG,239.00(Unit Price),0,,,CGOP,94.6,23.5,1,
9717-2,DS,,"LS, DUAL RCLNR, BROWN CORDUROY L14",HMLG,299.00(Unit Price),0,,,CGOP,149.6,37,1,
9717-3,DS,,"SOFA, DUAL RCLNR, BRW CORDUROY L14",HMLG,319.00(Unit Price),0,,,CGOP,195.8,47,1,
9718BLK-1,DS,,"CHAIR, BLACK BONDED LTHR       R11",HMLG,,0,,,CGOP,105.6,22,1,
9718BLK-2,DS,,"LOVE SEAT, BLACK BONDED LTHR   R11",HMLG,,0,,,CGOP,149.6,31.6,1,
9718BLK-3,DS,,"SOFA, BLACK BONDED LTHR        R11",HMLG,,0,,,CGOP,195.8,54.8,1,
9718BRW-2,DS,,"LOVE SEAT, D.BRWN BONDED LTHR  r8",HMLG,,0,,,CGOP,149.6,31.6,1,
9718RED-2,DS,,"LOVE SEAT, RED BONDED LTHR     R11",HMLG,,0,,,CGOP,105.6,31.6,1,
9718RED-3,DS,,"SOFA, RED BONDED LTHR          R11",HMLG,,0,,,CGOP,129.8,54.8,1,
9722-1PW,DS,,"PWR RCLNR CHAIR, 100% POLYESTERR10",HMLG,309.00(Unit Price),0,,,CGOP,105.6,25.5,1,
9722-2PW,DS,,"PWR D.RCLNR LS, 100% POLYESTER",HMLG,449.00(Unit Price),0,,,CGOP,149.6,39,1,
9722-3PW,DS,,"PWR D.RCLNR SOFA, 100% POLYESTR",HMLG,469.00(Unit Price),0,,,CGOP,195.8,52,1,
9724PM-1,DS,,"CHAIR, GLDR RCLNR,POLISH MCRFBR",HMLG,,0,,,CGHV,97,19.8,1,
9724PM-2,DS,,"LS, GLIDER RCLNER, C. CONSOLE",HMLG,,0,,,CGHV,196.21,35.8,1,
9724PM-3,DS,,"SOFA, RCLNR, DROP-DOWN C. HLDER",HMLG,,0,,,CGHV,207.24,40.4,1,
9727-1,DS,,"CHAIR, DRK BRW MCRFBR & PVC",HMLG,49.00(Unit Price),0,,,CGOP,59.18,13.1,1,
9727-2,DS,,"LOVE SEAT, DRK BRW MCRFBR & PVC",HMLG,,0,,,CGOP,81.4,20.8,1,
9727-3,DS,,"SOFA, DRK BRW MCRFBR & PVC     r10",HMLG,,0,,,CGOP,102.3,28.8,1,
9728-1,DS,,"CHAIR, BROWN VELVET & PU       R7",HMLG,,0,,,CGOP,60.06,18,1,
9728-2,DS,,"LOVE SEAT, BROWN VELVET & PU   R7",HMLG,,0,,,CGOP,80.3,27,1,
9733-AC,DS,,"ARMLESS CHAIR, 2 PLWS,CORDUROY/PU",HMLG,129.00(Unit Price),0,,,CGLO,50.6,18,1,
9733-OT,DS,,"OTTOMAN, CORDUROY/PU",HMLG,99.00(Unit Price),0,,,CGLO,46.2,14,1,
